customer_id,full_name,phone,email,birth_date,city,segment,registration_date,status
261,Эмилия Евгеньевна Бурова,342069694215,terentevasvetlana@example.com,2006-01-02,Karaganda,mass,2021-06-05,active
262,Самойлов Карл Ермилович,263934362620,christinesolomon@example.com,2001-01-26,Atyrau,affluent,2021-12-01,inactive
263,Jennifer Lewis,941180053759,maksimovapraskovja@example.net,1969-12-05,Karaganda,mass,2021-12-28,active
264,Тамара Аскольдовна Савина,287572158624,goodvictor@example.com,1979-01-12,Karaganda,premium,2024-09-06,blocked
265,Pam Baker,257287032032,frank76@example.org,2005-03-24,Atyrau,affluent,2025-11-03,active
266,Brian Cortez,513422849939,eknjazeva@example.org,1968-01-15,Astana,mass,2026-04-09,active
267,Харлампий Борисович Дьячков,017774905097,anisimbragin@example.net,1994-10-03,Atyrau,premium,2021-06-15,active
268,David Allen,032664214764,viktorija_15@example.net,1979-11-25,Astana,affluent,2025-01-16,blocked
269,Jay Richardson,610857327881,zmiller@example.com,1986-11-21,Almaty,premium,2023-09-16,active
270,Kelly Phillips,081866179454,agge_1976@example.net,1972-07-26,Almaty,mass,2024-09-30,blocked
271,Шашков Лаврентий Жанович,945232194168,azhukov@example.org,1973-11-13,Atyrau,mass,2025-07-16,active
272,Robert Jensen,122031030372,,1985-08-26,Astana,affluent,2025-09-02,inactive
273,Зуева Пелагея Руслановна,933496050166,,1984-01-17,Almaty,premium,2022-02-26,active
274,Kristen Adams,179576024375,efim_2003@example.net,1976-01-25,Karaganda,mass,2023-12-20,inactive
275,Jeanette Butler,293417223297,ntorres@example.net,2005-01-14,Astana,mass,2021-12-24,active
276,Carrie Villarreal,561931837455,melissarusso@example.net,2008-04-17,Karaganda,affluent,2025-09-24,active
277,Эмилия Юрьевна Шарова,812135247871,lori13@example.com,1995-12-30,Astana,mass,2025-04-27,active
278,Jonathan Miller,532863266678,galaktion2013@example.net,1998-08-19,Karaganda,mass,2022-07-21,active
279,Никодим Алексеевич Нестеров,846684550489,ischneider@example.net,1969-11-20,Atyrau,premium,2023-05-02,blocked
280,Joshua Price,318848520089,marfa68@example.org,1995-08-15,Karaganda,affluent,2025-03-15,active
281,Peter Pugh,907539989354,vgolubeva@example.org,2001-09-02,Astana,premium,2024-06-17,active
282,Charles Simmons,106273715869,breanna67@example.net,1980-02-05,Shymkent,affluent,2025-06-10,active
283,Мартынова Оксана Владимировна,770285196115,millsdavid@example.com,1997-01-21,Atyrau,premium,2025-06-12,active
284,Сафонов Пантелеймон Анисимович,327018510679,kimberly79@example.org,1979-01-24,Almaty,mass,2021-06-19,blocked
285,Nicholas Davis,365807412094,borislav_1980@example.net,1987-07-12,Karaganda,affluent,2025-02-18,active
286,Колобов Твердислав Гавриилович,339718956907,bwhite@example.net,2006-07-13,Astana,mass,2025-01-29,blocked
287,Дмитриева Вероника Геннадиевна,246209520046,robertnguyen@example.com,1982-05-16,Almaty,premium,2021-11-24,active
288,тов. Селиверстов Викентий Евстигнеевич,786170630489,antonina_2014@example.com,1968-07-03,Almaty,affluent,2025-02-01,active
289,Давыд Демьянович Беляков,007942007494,brendadixon@example.org,1985-01-21,Atyrau,affluent,2025-03-29,blocked
290,Sandra Hardy,398554743553,sloandennis@example.org,1997-05-16,Shymkent,premium,2022-10-30,inactive
291,Melissa Burns,180715695620,sharon70@example.org,1966-07-04,Almaty,mass,2024-09-09,active
292,Connie Baird,479303614987,golubevhariton@example.org,1998-03-07,Atyrau,mass,2022-04-13,active
293,Michael Braun,060566418775,anisimmatveev@example.com,1971-09-05,Karaganda,mass,2025-09-24,active
294,Алевтина Дмитриевна Пахомова,332541107609,danielallen@example.com,1979-08-11,Shymkent,mass,2022-04-19,inactive
295,Lori Riley,065120704961,antonin_1986@example.com,2000-10-31,Almaty,mass,2026-01-16,blocked
296,Ростислав Федотович Бобылев,078593110919,isa_1990@example.com,1970-05-09,Astana,affluent,2022-06-28,active
297,Логинов Поликарп Якубович,982274954508,frolovapraskovja@example.net,1974-02-19,Shymkent,mass,2025-04-24,active
298,Лукия Георгиевна Харитонова,959959465217,,1984-01-20,Shymkent,premium,2026-03-18,active
299,Jamie Ross,015081247395,evstafibobrov@example.org,1985-12-02,Almaty,mass,2022-07-09,active
300,Лебедев Демьян Евсеевич,261534735528,wilsonnicole@example.org,2003-07-06,Karaganda,mass,2023-01-09,active
301,Vanessa Sanchez,842530428973,jacksonpaul@example.net,1974-05-18,Karaganda,premium,2024-10-18,active
302,Karen Sosa,969033373634,selenabrooks@example.net,1987-04-08,Karaganda,mass,2022-03-22,inactive
303,Andrew Hunt,776657546027,howardchristopher@example.net,1971-12-20,Astana,premium,2022-10-20,blocked
304,Трифон Германович Миронов,444392840445,kennedywilliam@example.org,1999-05-02,Atyrau,mass,2021-10-25,blocked
305,Julia Conner,663778052924,,1975-11-20,Atyrau,mass,2023-09-12,active
306,Морозова Вера Владиславовна,636186371597,orlovfade@example.org,1998-05-13,Atyrau,premium,2022-12-15,active
307,Силин Никандр Еремеевич,481705802566,beljakovpankrat@example.com,2001-01-14,Atyrau,mass,2021-06-17,active
308,Савелий Владиленович Елисеев,874302716938,cford@example.net,1982-08-31,Shymkent,mass,2021-12-22,inactive
309,Rodney Horn,296762916032,wolfejennifer@example.org,1978-06-02,Almaty,affluent,2023-01-22,active
310,Прасковья Леонидовна Исакова,438070176563,maksimovavalerija@example.net,1983-08-08,Shymkent,premium,2026-04-21,blocked
311,Прохоров Илья Феоктистович,422091241862,gerasim75@example.org,1980-01-24,Astana,premium,2023-10-01,active
312,Регина Борисовна Колесникова,,shirjaevaevdokija@example.net,1996-05-01,Atyrau,affluent,2023-07-15,active
313,Соловьева Наина Степановна,583938661331,,1975-08-04,Shymkent,mass,2025-04-23,active
314,Jackie Jones,497189241956,cynthiahenson@example.com,1975-04-06,Shymkent,mass,2021-08-27,active
315,Martin Hall,091436391025,,1969-02-28,Atyrau,mass,2024-05-14,inactive
316,Evan Buchanan,403553380339,scottsmith@example.com,2005-02-09,Almaty,mass,2025-01-08,active
317,Василиса Богдановна Захарова,816742336293,mfaulkner@example.com,2006-05-19,Karaganda,affluent,2024-06-30,inactive
318,Панфил Юльевич Костин,706614982824,shawn68@example.net,1969-09-08,Shymkent,mass,2023-04-26,active
319,Пономарев Аверкий Авдеевич,666567491601,polikarpkondratev@example.com,1969-05-07,Karaganda,premium,2024-11-25,active
320,Marilyn House,705024972439,,1987-09-24,Karaganda,affluent,2024-07-02,active
321,Глафира Олеговна Максимова,946119524364,avgust1975@example.net,1983-01-11,Astana,mass,2023-12-02,inactive
322,Герасимов Всеволод Герасимович,817932302346,fedorovkuprijan@example.org,1988-05-16,Karaganda,premium,2024-12-28,active
323,Варлаам Августович Семенов,901380698477,nathan55@example.org,1971-07-25,Shymkent,mass,2023-01-14,blocked
324,Renee Smith,091843579786,agge_50@example.net,1994-04-05,Karaganda,affluent,2024-05-18,active
325,Rebecca Bailey,649328980271,peggyfriedman@example.com,1994-10-19,Atyrau,mass,2024-05-11,active
326,Терентьев Алексей Владиславович,434712871539,narkis_68@example.com,1976-07-19,Almaty,mass,2025-02-03,active
327,Гришин Христофор Геннадиевич,256904098366,aprilguzman@example.org,1975-09-19,Karaganda,mass,2022-10-12,active
328,Kathryn Bryant,095481497374,gerasim_33@example.net,1982-12-06,Astana,premium,2022-11-27,inactive
329,Robert Gaines,865675661844,andersonkaren@example.net,2005-02-05,Almaty,premium,2025-08-11,active
330,Зуева Ольга Кирилловна,330591266201,sierrawilson@example.net,2002-01-07,Astana,mass,2023-08-12,active
331,Bryan Sanders,,safonovauljana@example.net,1991-04-01,Karaganda,premium,2024-06-17,active
332,Платон Ефимович Дроздов,518260688871,viktorinkorolev@example.net,1977-10-27,Shymkent,mass,2025-04-19,active
333,Игнатьев Елисей Владиславович,011845826034,ftaylor@example.net,1966-07-20,Almaty,mass,2025-04-30,inactive
334,Нестерова Алина Егоровна,243298395429,irakli_1984@example.net,1988-04-11,Atyrau,mass,2024-05-10,active
335,Briana Harris,598926256609,vladilen81@example.net,1983-02-16,Karaganda,mass,2026-01-19,active
336,Brianna Yates,163611284971,andrea91@example.org,1969-02-04,Karaganda,mass,2023-02-20,blocked
337,Cameron Smith,269405396727,joshua68@example.net,1979-09-07,Shymkent,mass,2022-03-25,active
338,Sarah Walters,129014870682,sullivanchristina@example.net,1979-02-22,Astana,premium,2026-01-23,active
339,Силина Глафира Станиславовна,152850676251,tamara_2018@example.com,1996-04-27,Shymkent,affluent,2022-07-19,inactive
340,Eric Fitzpatrick,970509754510,,1986-08-14,Almaty,mass,2022-05-23,inactive
341,Севастьян Абрамович Степанов,765456284177,olga_60@example.com,1986-12-28,Astana,mass,2023-12-21,active
342,Gary Johnson,416787256862,gusevaviktorija@example.com,1970-12-22,Atyrau,mass,2021-07-11,active
343,Kyle Smith,471639282341,eafanasev@example.net,1998-07-22,Shymkent,mass,2021-08-02,inactive
344,Титов Олег Алексеевич,,gmendoza@example.com,1995-10-10,Astana,premium,2022-04-08,active
345,Danielle Jacobson,005347491624,kevin10@example.net,1979-02-08,Karaganda,mass,2023-02-22,blocked
346,Donald Silva,291093371189,mmayo@example.net,1980-03-27,Shymkent,mass,2025-01-15,active
347,Olivia Mathis,716176880294,sosabruce@example.net,1968-03-02,Karaganda,premium,2023-06-02,blocked
348,Ситников Симон Теймуразович,943202939087,melissa44@example.net,1997-06-08,Atyrau,mass,2023-10-20,blocked
349,Charles Stephenson,033810595518,,1973-07-06,Atyrau,mass,2023-12-29,active
350,Матвеева Дарья Ждановна,649837354396,jessicahamilton@example.org,2007-09-15,Astana,premium,2025-06-12,active
351,Емельянов Дмитрий Еремеевич,226931216376,,1970-04-06,Shymkent,mass,2023-08-16,active
352,Мамонтов Борис Евстигнеевич,018513279724,johnstephens@example.com,1967-03-13,Shymkent,mass,2025-02-21,active
353,Stephen Perry,036625436172,pestovkondrat@example.com,1967-03-21,Almaty,mass,2021-11-02,active
354,Элеонора Владиславовна Борисова,926249451475,samolovaviktorija@example.net,1992-03-08,Shymkent,affluent,2023-02-16,blocked
355,Ashley Simmons,152265576769,nestorgavrilov@example.net,1979-10-11,Karaganda,mass,2023-07-24,blocked
356,Фома Федосеевич Назаров,350305872105,rodion28@example.com,1988-12-14,Atyrau,premium,2023-12-27,blocked
357,Игнатов Гаврила Матвеевич,501917920252,popovfilaret@example.com,1975-03-06,Karaganda,mass,2021-08-09,active
358,Nathan Wallace,,jenna62@example.com,1998-06-22,Atyrau,premium,2025-01-16,blocked
359,Colleen White,756620563411,anthony42@example.net,1988-03-24,Karaganda,affluent,2025-01-15,active
360,Dakota Hickman,199097005140,uporter@example.com,1969-01-25,Karaganda,mass,2025-02-09,active
361,Носова Виктория Алексеевна,904227113322,vfloyd@example.com,2007-03-24,Astana,mass,2022-12-25,active
362,Zachary Lawson,102481717524,,1992-07-06,Shymkent,mass,2021-07-11,active
363,Pamela Ramos,970546692758,,1973-11-07,Shymkent,mass,2022-08-13,active
364,Николаева Тамара Андреевна,462961367157,millerjessica@example.com,2003-03-06,Astana,affluent,2024-06-05,blocked
365,Katelyn Park DDS,082723590960,nlewis@example.org,1974-09-14,Karaganda,mass,2021-08-24,blocked
366,Болеслав Ефимович Уваров,834201654235,ynichols@example.org,1977-08-29,Almaty,mass,2021-09-28,blocked
367,Харитонов Фока Виленович,027275164807,johnsonjulie@example.org,1981-03-22,Karaganda,premium,2025-06-10,blocked
368,Евграф Авдеевич Фомин,448177665586,housestephen@example.com,1995-07-30,Karaganda,mass,2024-04-30,active
369,Matthew Frazier,111096179817,pantelemon33@example.com,1989-07-17,Atyrau,mass,2024-01-15,inactive
370,Suzanne Gutierrez,538444463060,vishnjakovmstislav@example.net,1971-02-19,Atyrau,premium,2026-01-29,inactive
371,Matthew Poole,626582631281,mary25@example.org,1980-05-26,Astana,mass,2022-07-14,active
372,Рогов Тихон Артурович,275233438364,donovancourtney@example.net,1970-03-30,Atyrau,mass,2021-05-20,active
373,Christopher Jones,617061713665,petuhovavtonom@example.org,1970-12-26,Astana,premium,2021-11-10,active
374,Lindsay Smith DDS,390808823513,jeffreyluna@example.org,1971-04-01,Almaty,mass,2026-04-18,active
375,Marissa Owens,,pimen2019@example.com,1977-10-27,Atyrau,mass,2026-02-03,active
376,Harry Hurst,208496498560,,2000-08-04,Shymkent,mass,2024-05-12,active
377,Fernando Smith,795381649383,berrydebbie@example.net,1975-05-13,Atyrau,mass,2023-03-09,inactive
378,Полина Аскольдовна Егорова,172959639040,,1979-09-03,Karaganda,premium,2022-04-26,active
379,Белов Павел Ефимьевич,561857906477,johnsonbrandon@example.org,2003-12-14,Almaty,mass,2023-01-05,inactive
380,Brandon Ramsey,040104145964,vissarion1977@example.org,1970-09-28,Atyrau,mass,2025-08-19,blocked
381,Нестерова Пелагея Игоревна,314415833117,agafonovaekaterina@example.com,1993-01-28,Astana,mass,2023-12-08,active
382,Emily Gibson,235679836314,florentin12@example.com,1974-03-21,Atyrau,mass,2023-01-11,blocked
383,Allen Stanley,418156326868,kim1990@example.org,1997-08-13,Shymkent,mass,2021-05-29,inactive
384,Чеслав Елизарович Лобанов,103131009431,zinovi96@example.com,1997-01-25,Shymkent,affluent,2022-04-18,blocked
385,Любовь Ильинична Крюкова,128974325122,,1970-08-01,Atyrau,mass,2023-10-20,active
386,Красильникова Агафья Эльдаровна,907371009438,nosovvalentin@example.org,1967-03-15,Astana,mass,2025-09-25,blocked
387,Dawn Tucker MD,458971480263,kjohnson@example.net,2000-02-02,Almaty,mass,2023-08-03,active
388,Tracie Wiley,455696443098,dgorbacheva@example.net,1981-06-03,Karaganda,premium,2022-04-18,active
389,Геннадий Ермолаевич Ефремов,741407034910,jordandonna@example.org,1978-06-10,Shymkent,affluent,2023-10-27,active
390,Ираида Вениаминовна Гурьева,914307536661,,1976-11-19,Shymkent,affluent,2025-09-20,active
