account_id,customer_id,product_type,currency,balance,opened_date,closed_date,status
ACC100436,214,savings,USD,1402976.27,2025-12-24,,active
ACC100437,215,salary,KZT,49359.34,2026-02-12,,active
ACC100438,216,debit,KZT,1284858.13,2025-01-17,,active
ACC100439,216,debit,KZT,57455.0,2023-07-18,,active
ACC100440,217,deposit,USD,13368.28,2025-07-17,2025-09-06,closed
ACC100441,218,salary,KZT,25840.07,2024-02-25,2026-03-30,closed
ACC100442,218,debit,KZT,519617.35,2023-12-21,,active
ACC100443,218,salary,KZT,5527.42,2025-02-26,2025-07-01,closed
ACC100444,219,savings,USD,108971.63,2025-12-21,,active
ACC100445,219,savings,EUR,736810.11,2025-09-22,,active
ACC100446,219,savings,KZT,41968.18,2025-12-24,2026-01-23,closed
ACC100447,220,debit,USD,553049.5,2025-10-17,,active
ACC100448,221,salary,KZT,12550.43,2023-02-15,2025-08-31,closed
ACC100449,221,savings,USD,16662.15,2025-02-15,,active
ACC100450,221,salary,KZT,832883.14,2023-09-12,,active
ACC100451,222,savings,KZT,14636.05,2022-02-28,2023-01-11,closed
ACC100452,222,salary,KZT,10313.48,2025-01-12,2026-01-02,closed
ACC100453,222,savings,KZT,913998.98,2025-02-02,,active
ACC100454,223,debit,KZT,1186436.28,2026-03-04,,active
ACC100455,224,salary,KZT,105346.82,2024-08-02,,active
ACC100456,224,deposit,EUR,48716.88,2025-06-18,2026-01-01,closed
ACC100457,224,deposit,KZT,107782.58,2024-02-28,,active
ACC100458,225,salary,KZT,1109226.16,2026-02-01,,active
ACC100459,225,salary,USD,500377.09,2026-03-05,,active
ACC100460,226,debit,KZT,44624.3,2024-10-02,2025-10-11,closed
ACC100461,226,debit,EUR,831906.65,2025-04-15,,active
ACC100462,226,deposit,KZT,349488.1,2025-03-18,,active
ACC100463,227,debit,EUR,1026197.09,2025-05-17,,active
ACC100464,227,savings,EUR,1186874.98,2026-03-16,,active
ACC100465,227,savings,USD,461359.6,2025-04-26,,active
ACC100466,228,salary,EUR,213746.53,2024-09-09,,active
ACC100467,228,deposit,KZT,45596.43,2025-11-03,2026-01-13,closed
ACC100468,229,savings,KZT,1435961.14,2025-01-30,,active
ACC100469,230,savings,EUR,1146475.66,2025-11-26,,active
ACC100470,230,salary,KZT,468279.79,2023-09-12,,active
ACC100471,230,salary,KZT,715372.08,2025-05-31,,active
ACC100472,231,savings,USD,27482.05,2023-03-20,2025-10-17,closed
ACC100473,232,savings,KZT,248246.18,2024-12-10,,active
ACC100474,232,salary,USD,761591.99,2025-06-16,,active
ACC100475,233,debit,USD,1226635.07,2025-08-13,,active
ACC100476,233,savings,EUR,989093.61,2025-09-24,,active
ACC100477,233,salary,KZT,732112.21,2025-09-15,,active
ACC100478,234,deposit,KZT,985021.29,2025-08-27,,active
ACC100479,234,savings,USD,1082983.01,2024-05-29,,active
ACC100480,234,debit,USD,609657.18,2024-06-18,,active
ACC100481,235,salary,USD,348543.33,2025-04-27,,active
ACC100482,235,deposit,KZT,36192.01,2025-02-11,2025-12-18,closed
ACC100483,236,deposit,KZT,483113.79,2026-03-16,,active
ACC100484,237,debit,USD,1352057.33,2024-08-09,,active
ACC100485,237,debit,EUR,33207.69,2022-05-31,2023-01-02,closed
ACC100486,238,savings,EUR,216033.15,2025-01-30,,active
ACC100487,238,salary,KZT,26622.52,2025-07-10,2026-02-16,closed
ACC100488,239,debit,KZT,159503.94,2025-08-16,,active
ACC100489,239,salary,USD,32884.48,2025-04-17,2025-10-06,closed
ACC100490,239,savings,USD,44490.17,2025-07-04,2026-04-29,closed
ACC100491,240,savings,EUR,9515.59,2023-07-18,2026-04-18,closed
ACC100492,241,savings,USD,623214.14,2026-04-19,,active
ACC100493,241,savings,KZT,743180.92,2026-04-19,,active
ACC100494,241,debit,EUR,591208.84,2026-04-22,,active
ACC100495,242,salary,KZT,911638.26,2025-04-23,,active
ACC100496,243,deposit,KZT,257570.74,2023-03-24,,active
ACC100497,244,savings,EUR,99360.27,2025-02-25,,active
ACC100498,245,deposit,USD,1413824.14,2024-04-10,,active
ACC100499,245,savings,EUR,14562.98,2024-07-13,2024-12-08,closed
ACC100500,246,debit,EUR,47281.53,2026-02-08,2026-02-12,closed
ACC100501,246,salary,KZT,780451.36,2026-02-24,,active
ACC100502,247,savings,KZT,39025.58,2021-12-26,2026-04-15,closed
ACC100503,248,savings,USD,40256.43,2025-09-03,2026-04-23,closed
ACC100504,248,salary,EUR,931341.81,2021-11-27,,active
ACC100505,249,salary,KZT,1112801.76,2023-09-06,,active
ACC100506,250,debit,KZT,20683.76,2026-04-27,2026-04-28,closed
ACC100507,250,savings,EUR,3075.63,2026-04-16,2026-04-22,closed
ACC100508,250,deposit,EUR,874862.78,2026-04-17,,active
ACC100509,251,savings,KZT,279565.69,2025-10-07,,active
ACC100510,251,salary,USD,45701.14,2025-09-01,2026-04-23,closed
ACC100511,252,deposit,KZT,398010.4,2024-12-22,,active
ACC100512,253,savings,EUR,512447.27,2022-12-01,,active
ACC100513,254,debit,EUR,47364.91,2025-12-18,2026-04-26,closed
ACC100514,254,savings,USD,690289.24,2025-09-21,,active
ACC100515,254,debit,EUR,863419.02,2025-01-26,,active
ACC100516,255,deposit,KZT,57921.66,2024-09-08,,active
ACC100517,256,debit,EUR,959320.4,2025-12-11,,active
ACC100518,257,salary,EUR,33215.98,2025-06-23,2025-12-31,closed
ACC100519,257,debit,KZT,933170.48,2024-06-30,,active
ACC100520,257,deposit,KZT,37692.05,2024-03-22,2025-01-04,closed
ACC100521,258,debit,KZT,16417.92,2025-01-13,2025-04-13,closed
ACC100522,258,deposit,KZT,1267272.62,2025-06-09,,active
ACC100523,259,deposit,USD,1171154.41,2023-07-04,,active
ACC100524,259,salary,EUR,55257.33,2024-03-23,,active
ACC100525,260,savings,KZT,684940.15,2022-02-08,,active
ACC100526,260,debit,EUR,46680.61,2023-10-30,2025-07-10,closed
ACC100527,260,debit,EUR,45386.0,2021-05-05,2024-06-16,closed
ACC100528,261,deposit,KZT,854262.52,2025-12-21,,active
ACC100529,261,deposit,KZT,24496.4,2021-11-09,2026-03-31,closed
ACC100530,261,savings,EUR,43179.95,2022-02-02,2025-07-07,closed
ACC100531,262,deposit,USD,39520.32,2025-06-24,2025-09-17,closed
ACC100532,263,salary,KZT,385250.35,2025-07-17,,active
ACC100533,263,savings,KZT,1430187.55,2024-05-13,,active
ACC100534,264,savings,KZT,689162.78,2024-09-17,,active
ACC100535,265,deposit,EUR,49264.88,2026-03-08,2026-03-26,closed
ACC100536,266,debit,EUR,560513.91,2026-04-23,,active
ACC100537,267,savings,KZT,60201.04,2024-06-09,,active
ACC100538,267,debit,KZT,1335395.42,2022-02-07,,active
ACC100539,268,salary,EUR,1019146.65,2025-06-25,,active
ACC100540,269,deposit,USD,1458641.38,2024-12-08,,active
ACC100541,269,salary,EUR,709460.46,2025-12-01,,active
ACC100542,270,salary,EUR,42465.48,2026-01-11,2026-01-20,closed
ACC100543,270,savings,KZT,448060.41,2026-03-16,,active
ACC100544,271,salary,KZT,296573.02,2025-11-03,,active
ACC100545,272,deposit,KZT,280863.86,2026-01-22,,active
ACC100546,272,salary,EUR,12741.8,2026-01-01,2026-02-20,closed
ACC100547,272,deposit,KZT,14824.52,2025-12-26,2026-03-05,closed
ACC100548,273,deposit,KZT,1426786.32,2023-11-20,,active
ACC100549,273,savings,KZT,449948.47,2025-11-15,,active
ACC100550,274,deposit,USD,650010.86,2025-07-13,,active
ACC100551,274,deposit,EUR,880790.32,2024-07-05,,active
ACC100552,274,debit,KZT,1353247.32,2025-07-01,,active
ACC100553,275,savings,KZT,2176.2,2023-07-30,2023-10-21,closed
ACC100554,275,debit,EUR,43103.24,2026-03-30,,active
ACC100555,275,debit,KZT,19154.95,2023-08-22,2024-07-31,closed
ACC100556,276,savings,EUR,20588.47,2026-01-10,,active
ACC100557,277,savings,KZT,325766.47,2026-03-05,,active
ACC100558,277,savings,KZT,515488.03,2025-07-16,,active
ACC100559,278,salary,USD,152148.42,2025-05-24,,active
ACC100560,279,savings,KZT,31285.43,2023-05-16,2025-11-08,closed
ACC100561,279,debit,USD,541568.43,2024-12-06,,active
ACC100562,279,savings,EUR,119581.34,2026-02-13,,active
ACC100563,280,salary,USD,522215.44,2026-03-07,,active
ACC100564,280,deposit,USD,666967.65,2025-12-22,,active
ACC100565,281,salary,KZT,632722.01,2025-10-10,,active
ACC100566,281,deposit,USD,611415.87,2025-02-03,,active
ACC100567,282,savings,KZT,48424.09,2026-04-13,2026-04-22,closed
ACC100568,282,debit,EUR,1038670.78,2025-09-13,,active
ACC100569,282,savings,USD,449099.6,2025-06-11,,active
ACC100570,283,debit,EUR,679199.83,2026-02-19,,active
ACC100571,283,savings,KZT,828001.72,2026-02-09,,active
ACC100572,283,debit,EUR,12892.68,2025-08-07,2025-08-24,closed
ACC100573,284,deposit,USD,335357.43,2026-04-02,,active
ACC100574,285,deposit,EUR,1314882.84,2026-02-27,,active
ACC100575,285,debit,KZT,808377.03,2025-10-30,,active
ACC100576,286,deposit,EUR,213358.47,2025-10-09,,active
ACC100577,286,deposit,USD,504518.12,2025-04-02,,active
ACC100578,286,salary,KZT,1078385.57,2025-11-06,,active
ACC100579,287,deposit,KZT,1441232.04,2023-05-31,,active
ACC100580,287,deposit,EUR,852558.93,2022-09-27,,active
ACC100581,287,debit,KZT,348032.28,2022-02-21,,active
ACC100582,288,savings,KZT,384284.76,2026-04-03,,active
ACC100583,288,salary,USD,32251.47,2026-01-10,2026-02-14,closed
ACC100584,289,savings,KZT,1233672.51,2026-04-13,,active
ACC100585,290,deposit,USD,50336.85,2025-11-10,,active
ACC100586,291,savings,KZT,45401.64,2026-01-20,2026-04-21,closed
ACC100587,291,debit,KZT,842717.38,2026-04-22,,active
ACC100588,291,debit,KZT,1288369.98,2026-02-25,,active
ACC100589,292,salary,EUR,19838.96,2024-11-15,2025-04-20,closed
ACC100590,292,salary,KZT,253453.81,2023-02-19,,active
ACC100591,293,deposit,KZT,163504.59,2026-03-25,,active
ACC100592,293,savings,USD,43227.06,2025-10-07,2025-12-17,closed
ACC100593,293,deposit,KZT,224453.51,2025-11-11,,active
ACC100594,294,debit,EUR,35013.85,2023-05-23,2025-10-21,closed
ACC100595,294,salary,KZT,72764.72,2023-11-21,,active
ACC100596,295,salary,EUR,58632.9,2026-04-03,,active
ACC100597,295,deposit,KZT,185676.61,2026-04-01,,active
ACC100598,295,deposit,USD,2788.6,2026-04-08,2026-04-27,closed
ACC100599,296,savings,EUR,340766.05,2024-10-01,,active
ACC100600,296,debit,KZT,1077605.53,2025-09-02,,active
ACC100601,297,savings,KZT,1366284.69,2025-05-07,,active
ACC100602,297,savings,KZT,67238.8,2026-01-09,,active
ACC100603,298,deposit,KZT,310316.97,2026-04-16,,active
ACC100604,299,debit,KZT,1182026.41,2024-04-11,,active
ACC100605,299,salary,KZT,24811.67,2024-12-07,2025-03-12,closed
ACC100606,300,salary,USD,22873.52,2026-03-25,2026-04-19,closed
ACC100607,301,debit,EUR,860218.59,2025-03-24,,active
ACC100608,302,salary,USD,805454.82,2023-02-05,,active
ACC100609,302,debit,EUR,36033.76,2022-11-03,2024-09-07,closed
ACC100610,302,savings,EUR,968052.77,2025-11-13,,active
ACC100611,303,salary,EUR,36490.39,2022-11-07,2023-11-12,closed
ACC100612,303,deposit,KZT,18079.11,2022-12-01,2023-03-28,closed
ACC100613,303,debit,EUR,794848.25,2025-04-03,,active
ACC100614,304,savings,KZT,1394864.28,2025-07-24,,active
ACC100615,304,salary,KZT,53416.04,2023-02-18,,active
ACC100616,304,debit,USD,596566.68,2026-02-15,,active
ACC100617,305,salary,EUR,27678.33,2025-07-22,2026-03-19,closed
ACC100618,305,debit,KZT,316427.86,2024-06-13,,active
ACC100619,306,debit,KZT,947835.23,2025-09-23,,active
ACC100620,307,salary,KZT,1276681.95,2024-10-09,,active
ACC100621,307,deposit,USD,676448.61,2026-02-15,,active
ACC100622,308,salary,KZT,435010.05,2024-03-02,,active
ACC100623,308,salary,KZT,484647.19,2023-04-09,,active
ACC100624,308,deposit,USD,15296.3,2025-12-22,2026-03-06,closed
ACC100625,309,debit,EUR,1151147.13,2025-06-05,,active
ACC100626,309,deposit,KZT,219092.63,2023-11-02,,active
ACC100627,309,debit,USD,894192.42,2024-08-08,,active
ACC100628,310,debit,KZT,157932.23,2026-04-23,,active
ACC100629,310,deposit,EUR,1192747.72,2026-04-27,,active
ACC100630,310,debit,USD,26657.19,2026-04-22,2026-04-28,closed
ACC100631,311,savings,KZT,244190.3,2025-02-22,,active
ACC100632,312,debit,USD,23246.79,2025-03-10,2025-09-20,closed
ACC100633,313,salary,KZT,17670.95,2025-12-16,2026-02-09,closed
ACC100634,314,deposit,KZT,1404925.49,2022-08-31,,active
ACC100635,314,savings,KZT,215166.84,2024-01-17,,active
ACC100636,314,salary,KZT,1054125.47,2021-10-18,,active
ACC100637,315,deposit,USD,633655.08,2024-12-15,,active
ACC100638,315,savings,KZT,205699.16,2024-06-05,,active
ACC100639,316,salary,USD,451623.87,2025-02-16,,active
ACC100640,317,salary,EUR,23071.49,2026-02-03,,active
ACC100641,317,debit,EUR,27444.94,2025-12-02,,active
ACC100642,317,deposit,KZT,1320150.67,2024-12-02,,active
ACC100643,318,deposit,KZT,29028.26,2023-10-18,2024-08-19,closed
ACC100644,319,salary,EUR,1410124.79,2025-07-26,,active
ACC100645,320,debit,USD,24670.8,2025-02-26,2025-04-16,closed
ACC100646,321,salary,KZT,952235.98,2025-11-07,,active
ACC100647,322,debit,KZT,1386498.24,2026-01-16,,active
ACC100648,322,salary,EUR,667441.91,2026-02-28,,active
ACC100649,323,salary,KZT,1350038.18,2023-03-10,,active
ACC100650,323,debit,KZT,16855.81,2023-03-12,2024-10-18,closed
ACC100651,323,salary,KZT,900133.82,2024-05-24,,active
ACC100652,324,deposit,EUR,793338.52,2024-11-20,,active
ACC100653,325,deposit,KZT,19170.36,2025-06-09,2025-11-15,closed
ACC100654,325,savings,KZT,38181.71,2025-04-14,2025-08-24,closed
ACC100655,326,debit,EUR,784381.92,2026-01-12,,active
ACC100656,326,debit,EUR,285893.91,2025-11-06,,active
ACC100657,326,salary,EUR,100862.56,2025-12-15,,active
ACC100658,327,savings,EUR,2842.23,2026-01-28,2026-02-08,closed
ACC100659,328,savings,USD,1335012.89,2025-03-01,,active
ACC100660,328,debit,USD,39021.16,2023-04-17,2023-04-20,closed
ACC100661,328,debit,KZT,16692.5,2025-07-22,2025-09-12,closed
ACC100662,329,savings,EUR,1160754.75,2025-08-25,,active
ACC100663,330,deposit,EUR,36125.59,2025-12-14,2026-01-29,closed
ACC100664,330,savings,EUR,1423733.24,2025-10-22,,active
ACC100665,330,savings,KZT,383570.8,2024-08-05,,active
ACC100666,331,savings,USD,370432.04,2025-04-04,,active
ACC100667,331,debit,EUR,1389836.92,2024-10-30,,active
ACC100668,331,salary,EUR,606297.63,2024-12-03,,active
ACC100669,332,salary,USD,1367179.62,2025-11-26,,active
ACC100670,332,deposit,USD,1385955.78,2025-11-19,,active
ACC100671,332,deposit,KZT,573534.56,2025-12-09,,active
ACC100672,333,debit,KZT,1450070.17,2026-01-08,,active
ACC100673,334,deposit,KZT,278106.66,2025-01-19,,active
ACC100674,334,salary,EUR,899337.36,2026-02-04,,active
ACC100675,335,salary,KZT,449592.48,2026-03-09,,active
ACC100676,335,debit,USD,220706.53,2026-04-12,,active
ACC100677,336,debit,EUR,7748.65,2024-11-15,2025-09-21,closed
ACC100678,337,savings,KZT,605819.49,2023-07-12,,active
ACC100679,338,salary,EUR,658024.15,2026-04-09,,active
ACC100680,338,debit,USD,48589.93,2026-03-31,2026-04-11,closed
ACC100681,338,savings,EUR,107656.74,2026-03-10,,active
ACC100682,339,deposit,EUR,693308.58,2023-02-03,,active
ACC100683,339,savings,EUR,30163.24,2025-09-07,2025-11-22,closed
ACC100684,339,savings,USD,45549.73,2023-07-01,2024-10-12,closed
ACC100685,340,savings,EUR,1341850.24,2023-09-10,,active
ACC100686,340,debit,KZT,1173889.54,2024-04-17,,active
ACC100687,340,debit,KZT,38519.17,2025-11-10,2026-04-17,closed
ACC100688,341,debit,KZT,639991.54,2024-12-25,,active
ACC100689,341,deposit,EUR,1251800.19,2026-02-17,,active
ACC100690,341,debit,USD,988082.34,2024-01-03,,active
ACC100691,342,debit,KZT,610579.89,2023-01-29,,active
ACC100692,342,debit,USD,48187.37,2022-01-24,2023-06-15,closed
ACC100693,342,deposit,KZT,838541.4,2023-11-09,,active
ACC100694,343,deposit,USD,1186767.57,2023-02-07,,active
ACC100695,344,savings,USD,45299.9,2023-05-04,,active
ACC100696,344,salary,EUR,46994.17,2022-08-02,2024-03-30,closed
ACC100697,344,deposit,USD,943392.62,2024-02-06,,active
ACC100698,345,salary,KZT,38421.59,2023-12-15,,active
ACC100699,346,deposit,EUR,753487.8,2026-04-04,,active
ACC100700,346,deposit,KZT,696856.12,2026-01-03,,active
ACC100701,347,savings,KZT,18766.38,2024-10-11,2024-11-24,closed
ACC100702,348,savings,EUR,995111.46,2025-02-18,,active
ACC100703,348,debit,EUR,737368.0,2023-12-12,,active
ACC100704,348,debit,KZT,1152418.05,2025-02-27,,active
ACC100705,349,savings,KZT,1417863.91,2024-11-19,,active
ACC100706,349,savings,USD,441936.33,2024-08-09,,active
ACC100707,350,debit,USD,244023.14,2025-06-25,,active
ACC100708,350,deposit,KZT,817422.38,2026-04-24,,active
ACC100709,350,salary,KZT,1258391.16,2025-11-04,,active
ACC100710,351,debit,KZT,509313.44,2024-07-23,,active
ACC100711,351,debit,KZT,1241483.64,2025-02-20,,active
ACC100712,352,debit,USD,38205.68,2025-02-21,2025-11-03,closed
ACC100713,352,savings,USD,867995.04,2025-05-22,,active
ACC100714,352,debit,USD,868778.45,2025-05-18,,active
ACC100715,353,salary,EUR,244612.54,2025-01-06,,active
ACC100716,353,debit,EUR,252840.21,2025-05-31,,active
ACC100717,353,debit,KZT,33217.64,2023-03-29,2025-04-18,closed
ACC100718,354,debit,USD,786993.37,2024-03-27,,active
ACC100719,354,debit,EUR,44429.51,2025-08-27,2025-10-05,closed
ACC100720,354,salary,USD,1432014.07,2025-05-07,,active
ACC100721,355,debit,KZT,1449343.18,2024-07-20,,active
ACC100722,355,savings,KZT,361951.8,2024-02-23,,active
ACC100723,355,salary,USD,31966.75,2025-08-27,2025-11-15,closed
ACC100724,356,salary,KZT,424110.86,2024-06-15,,active
ACC100725,356,savings,EUR,349170.42,2026-02-11,,active
ACC100726,356,salary,EUR,38818.53,2025-09-27,2026-01-09,closed
ACC100727,357,salary,USD,163397.59,2023-09-18,,active
ACC100728,357,deposit,KZT,3855.91,2024-09-29,2025-04-22,closed
ACC100729,358,deposit,EUR,2876.79,2025-12-20,2026-03-23,closed
ACC100730,358,debit,EUR,38121.24,2025-03-09,2025-04-20,closed
ACC100731,358,deposit,KZT,1014086.41,2025-07-25,,active
ACC100732,359,debit,KZT,22623.7,2026-02-12,2026-03-24,closed
ACC100733,359,savings,EUR,36535.15,2025-06-19,2025-11-01,closed
ACC100734,360,deposit,USD,167741.17,2026-01-06,,active
ACC100735,361,savings,KZT,1192670.64,2025-10-21,,active
ACC100736,361,deposit,USD,18594.19,2025-08-29,2025-12-30,closed
ACC100737,362,deposit,USD,292995.28,2024-03-28,,active
ACC100738,362,debit,EUR,1263856.97,2024-07-31,,active
ACC100739,362,salary,USD,159525.46,2021-09-19,,active
ACC100740,363,deposit,KZT,1497820.44,2026-02-28,,active
ACC100741,363,deposit,EUR,513486.18,2024-09-02,,active
ACC100742,364,salary,EUR,26470.76,2025-01-22,2026-01-22,closed
ACC100743,364,debit,KZT,282163.1,2025-10-18,,active
ACC100744,364,deposit,EUR,1285018.48,2024-12-02,,active
ACC100745,365,salary,EUR,591437.77,2023-03-22,,active
ACC100746,366,deposit,USD,23191.33,2022-12-20,2025-05-07,closed
ACC100747,367,debit,KZT,42942.64,2025-09-29,2025-10-03,closed
ACC100748,367,debit,EUR,11349.15,2026-01-05,2026-01-31,closed
ACC100749,367,deposit,USD,1478263.88,2025-08-31,,active
ACC100750,368,salary,EUR,1205090.65,2025-05-29,,active
ACC100751,369,debit,EUR,1231560.11,2024-03-01,,active
ACC100752,370,debit,EUR,176856.17,2026-04-26,,active
ACC100753,371,deposit,EUR,31032.08,2023-07-14,2024-01-12,closed
ACC100754,372,savings,KZT,25216.56,2023-06-26,2026-03-17,closed
ACC100755,373,savings,EUR,568921.32,2022-04-28,,active
ACC100756,374,savings,USD,846733.27,2026-04-20,,active
ACC100757,375,savings,KZT,47285.71,2026-02-16,2026-03-07,closed
ACC100758,376,deposit,KZT,34418.94,2026-04-26,2026-04-28,closed
ACC100759,377,deposit,KZT,18523.11,2023-07-20,2024-10-11,closed
ACC100760,377,deposit,KZT,1086543.6,2023-04-17,,active
ACC100761,378,savings,USD,927979.9,2025-10-28,,active
ACC100762,379,deposit,USD,439010.09,2024-05-05,,active
ACC100763,379,salary,KZT,34291.72,2024-10-26,2025-04-26,closed
ACC100764,379,deposit,USD,647288.76,2023-04-07,,active
ACC100765,380,debit,KZT,1357008.5,2026-03-11,,active
ACC100766,381,deposit,USD,561739.26,2024-04-14,,active
ACC100767,381,savings,KZT,225054.57,2024-09-01,,active
ACC100768,382,deposit,EUR,17323.12,2024-01-29,2024-08-09,closed
ACC100769,383,savings,KZT,445355.26,2022-06-14,,active
ACC100770,383,debit,KZT,761399.91,2023-04-02,,active
ACC100771,384,deposit,EUR,1913.18,2022-10-04,,active
ACC100772,384,deposit,KZT,101514.78,2023-08-11,,active
ACC100773,385,debit,KZT,49716.86,2024-06-15,2024-09-30,closed
ACC100774,385,debit,EUR,7082.94,2024-12-08,2026-03-06,closed
ACC100775,386,debit,USD,220256.93,2026-02-25,,active
ACC100776,386,deposit,USD,25372.15,2026-01-20,2026-02-19,closed
ACC100777,387,debit,EUR,1121622.75,2025-03-27,,active
ACC100778,387,debit,KZT,40818.85,2024-06-08,2026-01-28,closed
ACC100779,387,savings,KZT,35124.99,2025-08-31,2026-04-04,closed
ACC100780,388,savings,KZT,34242.86,2024-05-25,2025-05-20,closed
ACC100781,389,salary,KZT,1063650.0,2024-12-05,,active
ACC100782,390,salary,EUR,30114.06,2025-10-02,2026-01-20,closed
ACC100783,390,debit,USD,1339420.18,2025-10-12,,active
